Year,Decadal_Period,Month_Number,Month_Name,State,Geopolitical_Zone,Broad_Region,Hydrological_Risk_Zone,Monthly_Rainfall_mm,Annual_Rainfall_mm,Rainfall_Anomaly_Pct,Mean_Temperature_C,Temperature_Anomaly_C,Atmospheric_Moisture_Capacity_Index,Off_Season_Rainfall_Flag,Flood_Occurred,Flood_Mechanism,Dam_Water_Release,Total_Deaths,Total_Displaced,Farmland_Submerged_Ha,Economic_Loss_Billion_NGN
1996,1990-2009 (Baseline),6,June,Taraba,North East,North,Riverine_Confluence,152.7,1090.69,-10.6,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),7,July,Taraba,North East,North,Riverine_Confluence,283.58,1090.69,-10.6,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),8,August,Taraba,North East,North,Riverine_Confluence,327.21,1090.69,-10.6,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),9,September,Taraba,North East,North,Riverine_Confluence,152.7,1090.69,-10.6,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),10,October,Taraba,North East,North,Riverine_Confluence,32.72,1090.69,-10.6,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),11,November,Taraba,North East,North,Riverine_Confluence,0.0,1090.69,0.0,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),12,December,Taraba,North East,North,Riverine_Confluence,0.0,1090.69,0.0,27.99,0.393,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),1,January,Yobe,North East,North,Sahel_Arid,0.0,472.43,0.0,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),2,February,Yobe,North East,North,Sahel_Arid,0.0,472.43,0.0,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),3,March,Yobe,North East,North,Sahel_Arid,4.72,472.43,-9.2,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),4,April,Yobe,North East,North,Sahel_Arid,18.9,472.43,-9.1,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),5,May,Yobe,North East,North,Sahel_Arid,37.79,472.43,-9.2,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),6,June,Yobe,North East,North,Sahel_Arid,66.14,472.43,-9.1,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),7,July,Yobe,North East,North,Sahel_Arid,122.83,472.43,-9.1,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),8,August,Yobe,North East,North,Sahel_Arid,141.73,472.43,-9.1,28.33,0.33,1.024,0,1,Localized_Flash,0,0,0,0,0.0
1996,1990-2009 (Baseline),9,September,Yobe,North East,North,Sahel_Arid,66.14,472.43,-9.1,28.33,0.33,1.024,0,1,Localized_Flash,0,5,1414,1871,2.16
1996,1990-2009 (Baseline),10,October,Yobe,North East,North,Sahel_Arid,14.17,472.43,-9.2,28.33,0.33,1.024,0,1,Localized_Flash,0,0,0,0,0.0
1996,1990-2009 (Baseline),11,November,Yobe,North East,North,Sahel_Arid,0.0,472.43,0.0,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1996,1990-2009 (Baseline),12,December,Yobe,North East,North,Sahel_Arid,0.0,472.43,0.0,28.33,0.33,1.024,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Bayelsa,South South,South,Riverine_Confluence,32.04,3203.98,1.7,27.52,0.316,1.02,1,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Bayelsa,South South,South,Riverine_Confluence,96.12,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Bayelsa,South South,South,Riverine_Confluence,192.24,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Bayelsa,South South,South,Riverine_Confluence,288.36,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Bayelsa,South South,South,Riverine_Confluence,384.48,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Bayelsa,South South,South,Riverine_Confluence,480.6,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Bayelsa,South South,South,Riverine_Confluence,576.72,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Bayelsa,South South,South,Riverine_Confluence,352.44,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Bayelsa,South South,South,Riverine_Confluence,512.64,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Bayelsa,South South,South,Riverine_Confluence,224.28,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Bayelsa,South South,South,Riverine_Confluence,64.08,3203.98,1.7,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Bayelsa,South South,South,Riverine_Confluence,0.0,3203.98,0.0,27.52,0.316,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Rivers,South South,South,Coastal_Urban,30.47,3046.85,5.8,27.37,0.275,1.02,1,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Rivers,South South,South,Coastal_Urban,91.41,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Rivers,South South,South,Coastal_Urban,182.81,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Rivers,South South,South,Coastal_Urban,274.22,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Rivers,South South,South,Coastal_Urban,365.62,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Rivers,South South,South,Coastal_Urban,457.03,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Rivers,South South,South,Coastal_Urban,548.43,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Rivers,South South,South,Coastal_Urban,335.15,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Rivers,South South,South,Coastal_Urban,487.5,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Rivers,South South,South,Coastal_Urban,213.28,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Rivers,South South,South,Coastal_Urban,60.94,3046.85,5.8,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Rivers,South South,South,Coastal_Urban,0.0,3046.85,0.0,27.37,0.275,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Akwa Ibom,South South,South,Coastal_Urban,28.65,2864.84,5.3,27.29,0.291,1.02,1,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Akwa Ibom,South South,South,Coastal_Urban,85.95,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Akwa Ibom,South South,South,Coastal_Urban,171.89,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Akwa Ibom,South South,South,Coastal_Urban,257.84,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Akwa Ibom,South South,South,Coastal_Urban,343.78,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Akwa Ibom,South South,South,Coastal_Urban,429.73,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Akwa Ibom,South South,South,Coastal_Urban,515.67,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Akwa Ibom,South South,South,Coastal_Urban,315.13,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Akwa Ibom,South South,South,Coastal_Urban,458.37,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Akwa Ibom,South South,South,Coastal_Urban,200.54,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Akwa Ibom,South South,South,Coastal_Urban,57.3,2864.84,5.3,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Akwa Ibom,South South,South,Coastal_Urban,0.0,2864.84,0.0,27.29,0.291,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Cross River,South South,South,Riverine_Confluence,28.35,2834.97,7.0,27.07,0.272,1.02,1,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Cross River,South South,South,Riverine_Confluence,85.05,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Cross River,South South,South,Riverine_Confluence,170.1,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Cross River,South South,South,Riverine_Confluence,255.15,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Cross River,South South,South,Riverine_Confluence,340.2,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Cross River,South South,South,Riverine_Confluence,425.25,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Cross River,South South,South,Riverine_Confluence,510.29,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Cross River,South South,South,Riverine_Confluence,311.85,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Cross River,South South,South,Riverine_Confluence,453.6,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Cross River,South South,South,Riverine_Confluence,198.45,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Cross River,South South,South,Riverine_Confluence,56.7,2834.97,7.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Cross River,South South,South,Riverine_Confluence,0.0,2834.97,0.0,27.07,0.272,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Delta,South South,South,Riverine_Confluence,24.47,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Delta,South South,South,Riverine_Confluence,73.42,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Delta,South South,South,Riverine_Confluence,146.83,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Delta,South South,South,Riverine_Confluence,220.25,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Delta,South South,South,Riverine_Confluence,293.67,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Delta,South South,South,Riverine_Confluence,367.08,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Delta,South South,South,Riverine_Confluence,440.5,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Delta,South South,South,Riverine_Confluence,269.19,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Delta,South South,South,Riverine_Confluence,391.56,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Delta,South South,South,Riverine_Confluence,171.31,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Delta,South South,South,Riverine_Confluence,48.94,2447.22,-0.1,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Delta,South South,South,Riverine_Confluence,0.0,2447.22,0.0,27.63,0.331,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Edo,South South,South,Riverine_Confluence,21.6,2159.59,0.5,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Edo,South South,South,Riverine_Confluence,64.79,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Edo,South South,South,Riverine_Confluence,129.58,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Edo,South South,South,Riverine_Confluence,194.36,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Edo,South South,South,Riverine_Confluence,259.15,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Edo,South South,South,Riverine_Confluence,323.94,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Edo,South South,South,Riverine_Confluence,388.73,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Edo,South South,South,Riverine_Confluence,237.55,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Edo,South South,South,Riverine_Confluence,345.53,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Edo,South South,South,Riverine_Confluence,151.17,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Edo,South South,South,Riverine_Confluence,43.19,2159.59,0.4,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Edo,South South,South,Riverine_Confluence,0.0,2159.59,0.0,27.7,0.296,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Lagos,South West,South,Coastal_Urban,19.4,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Lagos,South West,South,Coastal_Urban,58.19,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Lagos,South West,South,Coastal_Urban,116.38,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Lagos,South West,South,Coastal_Urban,174.56,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Lagos,South West,South,Coastal_Urban,232.75,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Lagos,South West,South,Coastal_Urban,290.94,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Lagos,South West,South,Coastal_Urban,349.13,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Lagos,South West,South,Coastal_Urban,213.35,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Lagos,South West,South,Coastal_Urban,310.33,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Lagos,South West,South,Coastal_Urban,135.77,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Lagos,South West,South,Coastal_Urban,38.79,1939.59,3.2,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Lagos,South West,South,Coastal_Urban,0.0,1939.59,0.0,27.82,0.321,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Ogun,South West,South,Coastal_Urban,15.92,1591.73,0.8,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Ogun,South West,South,Coastal_Urban,47.75,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Ogun,South West,South,Coastal_Urban,95.5,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Ogun,South West,South,Coastal_Urban,143.26,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Ogun,South West,South,Coastal_Urban,191.01,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Ogun,South West,South,Coastal_Urban,238.76,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Ogun,South West,South,Coastal_Urban,286.51,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Ogun,South West,South,Coastal_Urban,175.09,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Ogun,South West,South,Coastal_Urban,254.68,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Ogun,South West,South,Coastal_Urban,111.42,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Ogun,South West,South,Coastal_Urban,31.83,1591.73,0.7,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Ogun,South West,South,Coastal_Urban,0.0,1591.73,0.0,27.54,0.242,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Ondo,South West,South,Riverine_Confluence,17.62,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Ondo,South West,South,Riverine_Confluence,52.85,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Ondo,South West,South,Riverine_Confluence,105.7,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Ondo,South West,South,Riverine_Confluence,158.55,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Ondo,South West,South,Riverine_Confluence,211.4,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Ondo,South West,South,Riverine_Confluence,264.25,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Ondo,South West,South,Riverine_Confluence,317.1,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Ondo,South West,South,Riverine_Confluence,193.78,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Ondo,South West,South,Riverine_Confluence,281.86,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Ondo,South West,South,Riverine_Confluence,123.32,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Ondo,South West,South,Riverine_Confluence,35.23,1761.65,2.4,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Ondo,South West,South,Riverine_Confluence,0.0,1761.65,0.0,27.51,0.411,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Osun,South West,South,Inland_Savanna,14.85,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Osun,South West,South,Inland_Savanna,44.55,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Osun,South West,South,Inland_Savanna,89.1,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Osun,South West,South,Inland_Savanna,133.65,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Osun,South West,South,Inland_Savanna,178.2,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Osun,South West,South,Inland_Savanna,222.75,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Osun,South West,South,Inland_Savanna,267.3,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Osun,South West,South,Inland_Savanna,163.35,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Osun,South West,South,Inland_Savanna,237.6,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Osun,South West,South,Inland_Savanna,103.95,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Osun,South West,South,Inland_Savanna,29.7,1485.0,4.6,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Osun,South West,South,Inland_Savanna,0.0,1485.0,0.0,27.32,0.319,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Oyo,South West,South,Inland_Savanna,13.64,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Oyo,South West,South,Inland_Savanna,40.91,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Oyo,South West,South,Inland_Savanna,81.82,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Oyo,South West,South,Inland_Savanna,122.73,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Oyo,South West,South,Inland_Savanna,163.65,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Oyo,South West,South,Inland_Savanna,204.56,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Oyo,South West,South,Inland_Savanna,245.47,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Oyo,South West,South,Inland_Savanna,150.01,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Oyo,South West,South,Inland_Savanna,218.19,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Oyo,South West,South,Inland_Savanna,95.46,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Oyo,South West,South,Inland_Savanna,27.27,1363.71,3.3,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Oyo,South West,South,Inland_Savanna,0.0,1363.71,0.0,27.54,0.341,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Ekiti,South West,South,Inland_Savanna,15.14,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Ekiti,South West,South,Inland_Savanna,45.41,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Ekiti,South West,South,Inland_Savanna,90.83,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Ekiti,South West,South,Inland_Savanna,136.24,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Ekiti,South West,South,Inland_Savanna,181.66,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),6,June,Ekiti,South West,South,Inland_Savanna,227.07,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),7,July,Ekiti,South West,South,Inland_Savanna,272.49,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),8,August,Ekiti,South West,South,Inland_Savanna,166.52,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),9,September,Ekiti,South West,South,Inland_Savanna,242.21,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),10,October,Ekiti,South West,South,Inland_Savanna,105.97,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),11,November,Ekiti,South West,South,Inland_Savanna,30.28,1513.83,2.3,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),12,December,Ekiti,South West,South,Inland_Savanna,0.0,1513.83,0.0,27.04,0.245,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),1,January,Abia,South East,South,Inland_Savanna,23.28,2328.4,4.9,27.5,0.298,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),2,February,Abia,South East,South,Inland_Savanna,69.85,2328.4,4.9,27.5,0.298,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),3,March,Abia,South East,South,Inland_Savanna,139.7,2328.4,4.9,27.5,0.298,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),4,April,Abia,South East,South,Inland_Savanna,209.56,2328.4,4.9,27.5,0.298,1.02,0,0,None,0,0,0,0,0.0
1997,1990-2009 (Baseline),5,May,Abia,South East,South,Inland_Savanna,279.41,2328.4,4.9,27.5,0.298,1.02,0,0,None,0,0,0,0,0.0
